event_id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
142883125,0.999930143,3.43E-05,3.52E-05,2531,739,0.706846967,921.0985217,848422.1091
132797369,0.999788463,0.000139813,5.98E-05,158,1940,0.559364677,1.546999126,2.393079349
133032543,0.971584141,0.005160969,0.015798358,111,80,0.722864454,0.885906037,0.760827854
133093048,0.999034882,1.08E-05,1.71E-05,2380,330,1.865061532,20.35133871,413.5462262
133247333,0.949798822,0.029684151,0.018860945,2505,999,1.484350806,109.6107117,12008.43291
133268201,0.999999166,8.89E-08,6.89E-07,2099,304,1.007903527,238.2173835,56743.47725
133294963,0.998931348,0.000246929,0.000759509,1995,1011,0.761814163,1.353065566,1.639371465
133303721,0.999932528,2.77E-05,1.44E-05,2384,1825,1.874899983,199.5248106,39810.03419
133979895,0.999993443,3.73E-06,2.60E-06,219,1544,0.791797945,30.19885851,911.9541992
133984073,0.999997139,1.19E-06,1.56E-06,1560,833,0.435692303,0.98660744,0.527525518
134045275,0.841094911,0.111995496,0.045660987,1227,144,0.523435993,1.924669896,3.702961322
142870124,0.999997973,5.12E-07,1.40E-06,852,1464,0.728386539,0.977862314,0.937565488
134314270,0.999994278,2.40E-06,3.18E-06,1687,310,0.515162288,0.745483713,0.525054917
134314378,0.909398854,0.002440095,0.088102542,633,1199,1.229143663,1.977353425,3.752137307
134513784,0.999982715,4.86E-06,1.16E-05,2291,1168,0.868538743,36.57565871,1337.692133
134520015,0.999959826,1.95E-05,1.98E-05,471,1414,1.127449664,18.86072014,355.7245936
134605059,0.999871373,4.56E-05,7.70E-05,52,1573,0.609943528,1.322818761,0.610460493
134670597,0.999986649,3.35E-06,9.80E-06,1236,1569,0.488032829,0.882544043,0.413893794
134677054,0.99162513,6.67E-08,4.69E-06,1383,854,1.144450624,19.56657354,382.5703284
134677138,0.999948859,2.75E-05,2.12E-05,355,1324,0.519697679,1.217559721,0.679852949
134723396,0.999844432,6.60E-05,6.98E-05,323,778,1.027955829,300.7971289,90478.89326
134732138,0.999096274,0.000180487,0.000216882,148,114,0.9975141,1.148831625,1.258589673
