event_id,p_spot,p_track,p_worm,x_coord,y_coord,width,length,azwidth
219879076,0.999990344,2.48E-06,2.15E-06,2488,1656,498.7165534,925.9937926,838522.6066
428249899,0.999999881,1.86E-08,6.11E-08,2832,2328,348.364639,925.8965482,808471.258
349422711,0.999852419,1.46E-07,4.10E-07,2499,1074,305.561454,925.7487598,692017.2519
428249949,0.999999166,1.95E-07,4.92E-07,2832,2328,349.0516422,925.6993469,825895.3213
234968050,0.994193256,5.45E-06,1.85E-05,2774,442,115.6413717,925.5729637,847609.2712
240928496,0.999944448,8.65E-06,1.37E-05,330,2159,42.95321499,925.4997779,856433.148
373245734,0.928064704,6.16E-06,9.26E-05,3059,286,20.46002867,924.9508769,855501.4199
428245936,0.999999523,9.78E-08,3.00E-07,2832,2328,313.1426856,924.8887587,805913.037
234968182,0.999096274,6.23E-06,9.43E-06,2415,1681,450.5428504,924.850516,854189.8237
348305162,0.999978185,1.18E-06,7.90E-06,1909,1371,352.3957599,924.6939433,853564.7491
348180314,0.99968791,5.14E-08,2.23E-07,2421,350,0.794812554,924.3468667,854417.0697
428245988,0.999998212,2.30E-07,1.28E-06,2832,2328,305.6575996,923.7026299,807715.885
223336922,0.878817201,1.03E-06,3.24E-05,2894,116,39.57218953,922.4221466,850693.6498
349219301,0.999345005,8.70E-07,1.69E-06,2499,1074,314.5476456,922.095329,644375.4588
348941579,0.992860973,1.91E-09,1.78E-07,3503,1653,466.9510931,921.495353,737488.654
240885877,0.999801457,1.34E-07,3.52E-07,4091,2682,399.0585341,921.1623132,838504.5429
428242896,0.999999881,2.82E-08,1.10E-07,2832,2328,332.8346225,921.0780114,801374.5625
220944474,0.999999762,5.99E-08,5.58E-08,2119,1088,243.904678,920.87091,841864.9409
349698398,0.999873757,1.94E-08,1.04E-07,2499,1074,0.581474158,920.6607,847616.1174
450981994,0.999999642,9.76E-08,1.81E-07,2300,539,89.06282114,920.5244994,847362.833
373317847,0.932446659,0.000514994,0.005874522,3317,2020,372.8073244,920.2168058,846462.1185
428245198,0.999999523,1.45E-07,3.07E-07,2832,2328,306.2379093,920.0443633,805051.8635
415907265,0.987592638,1.20E-06,6.23E-06,477,1877,61.5581741,919.9057703,846223.4808
348405366,0.99375701,1.16E-06,0.000367878,3782,1088,304.3714418,919.4760196,801824.9871
299395467,0.888408422,4.75E-05,0.000548938,3038,665,200.8641524,918.9225374,812648.3398
239557676,0.999336302,1.96E-05,0.00031155,397,2974,104.3780933,918.769221,835941.594
299399597,0.810978413,1.06E-05,0.000154027,2880,35,15.05333916,918.2675281,843175.4711
510483071,0.999999404,1.71E-07,2.62E-07,2681,1195,361.9508369,918.2609334,731484.4807
349558050,0.996354938,7.39E-06,2.16E-05,2499,1074,0.578737326,918.1592552,843016.4145
510482995,0.999999404,4.57E-08,8.32E-08,2681,1195,390.7854117,918.071611,728743.4102
428240706,0.999997497,4.76E-07,1.61E-06,2832,2328,315.6429369,917.8155704,801165.3781
236969274,0.991771162,1.78E-05,6.42E-05,2218,1263,0.622269149,917.5536489,841903.266
428249859,0.999999762,3.50E-08,1.76E-07,2832,2328,350.2094766,917.3095493,803944.3665
450981902,0.999999881,5.55E-08,1.00E-07,2300,539,81.77043214,917.247636,841290.0411
299392126,0.870652318,4.44E-06,0.000107707,3102,1139,351.0023557,916.9630626,757747.1036
219876664,0.999998689,1.49E-07,2.44E-07,2535,1278,392.8724424,916.6763645,796665.0698
223340882,0.999999404,1.06E-07,1.61E-07,2519,2243,224.906742,916.6374081,837515.6804
219878992,0.999999523,9.74E-08,1.26E-07,2534,1278,425.7078998,915.8953049,751947.1407
183507435,0.999838233,5.06E-07,1.47E-06,2596,1687,268.6412462,915.6223623,832678.5556
354714848,0.999969602,2.85E-08,9.02E-08,2499,1074,319.0561837,915.4254253,658112.2159
428242536,0.999999285,1.60E-07,4.36E-07,2832,2328,334.3001028,915.3022557,791008.6418
193407579,0.998412728,0.000261631,0.000724036,2358,2372,696.1529649,915.0816347,821891.3736
348460638,0.997410834,5.60E-07,3.23E-06,2499,1074,0.570625898,915.0813902,837373.9533
219878878,0.999999523,9.54E-08,1.32E-07,2534,1278,478.2045109,914.8240265,726965.6706
428248502,0.999999285,1.86E-07,4.90E-07,2832,2328,370.5737267,914.7894267,791083.9357
219876862,0.999972105,2.58E-06,4.87E-06,2490,1654,440.1157473,913.8226041,776430.4412
510483025,0.999997377,1.90E-07,3.57E-07,2681,1195,361.3081656,913.5180148,713240.5356
249719128,0.999426842,5.05E-06,1.33E-05,2644,155,0.648039655,913.4828847,834450.8468
348722838,0.863720596,9.92E-07,9.19E-05,3341,1725,485.3663236,913.4515115,705442.5081
184512351,0.970211744,1.50E-05,0.000121869,150,2245,47.92060973,913.2116697,829859.3723
314789065,0.999996901,8.61E-07,1.23E-06,3666,454,1.064549389,913.1383475,833820.7078
