sample,p_spot,p_track,p_worm,width,length,azwidth,x_coord,y_coord
100MeV_theta_25.8_phi_30.0_highstats,0.0022263321540284407,0.7631858870387077,0.2338342525344342,0.9283676535227582,4.204558187608631,9.201731790099029,1283.38,981.46
100MeV_theta_72.5_phi_50.0_highstats,-0.06423602313394604,0.74830705486238,0.012825637768511308,0.9008481778943837,23.06771927625437,88.43577474976595,1205.2424242424242,959.939393939394
10GeV_theta_72.5_phi_70.0_highstats,0.07790249125554743,0.6276269020246036,0.2584062451752834,1.2707869493123873,29.217294402895064,1377.5889980976199,1288.31,987.53
10MeV_theta_0.0_phi_80.0_highstats,0.9461048082079603,0.005168276340149429,0.048216373155992184,0.9789372049570383,15.238871229106124,1912.095012983912,1323.52,876.65
316keV_theta_0.0_phi_60.0_highstats,-1.0,-1.0,-1.0,0.9850990579622845,1.0811137413505234,1.0285526101812192,806.0,1942.0
10GeV_theta_72.5_phi_20.0_highstats,0.03794698586468144,0.7992169469920918,0.1578279606590513,1.037943486435016,26.227774683483204,347.09465440436253,1280.98,976.72
10MeV_theta_0.0_phi_70.0_highstats,0.8919159793334496,-0.005865061189659571,0.07141916970149016,2.61472927580049,25.87022074715685,5894.83495982439,1296.0104166666667,964.6041666666666
1MeV_theta_0.0_phi_70.0_highstats,0.9999924898147583,3.6264618756831624e-06,3.932929757866077e-06,0.8428014319186504,1.6925648499164272,0.7262633696787352,1806.0,252.0
31.6MeV_theta_66.4_phi_0.0_highstats,-0.057384034651846605,0.6580864607366612,0.13833564793584746,1.2927178146222171,23.755627617762556,1910.766954098421,1414.5,1025.6521739130435
1MeV_theta_84.3_phi_60.0_highstats,0.048981206974228066,0.2692193653085629,0.14973684041220756,1.794495539289764,16.964151606640954,245.77147651483153,1463.8181818181818,782.6666666666666
1MeV_theta_0.0_phi_80.0_highstats,0.9999997615814209,1.2165317286871868e-07,1.1319204418214213e-07,0.8502813477250379,1.2347651045159447,0.9971212337728872,188.0,1703.0
316MeV_theta_78.5_phi_90.0_highstats,0.04454097669179789,0.35740795021131005,0.34889914349256096,1.2801346961366356,46.492678340093356,3224.508591157793,1320.4868421052631,883.6578947368421
100MeV_theta_25.8_phi_80.0_highstats,0.071787352831289,0.39244399278842423,0.5276317028701305,0.9741662703999703,10.046677931201145,2072.4236765649384,1297.06,980.68
100MeV_theta_45.6_phi_90.0_highstats,0.06533266989889996,0.40662810169313235,0.47408375655761875,1.1881890158865756,12.161852088257197,89.12956811740759,1308.030303030303,1006.5050505050505
100MeV_theta_78.5_phi_40.0_highstats,-0.08177114006690747,0.6575661064086749,0.08132553921147649,1.7795567798443117,42.145196209487835,321.9836210329228,1566.7142857142858,839.3428571428572
3.16GeV_theta_53.1_phi_30.0_highstats,0.02835192028833603,0.7431061617482919,0.1691006947075948,1.1121221655281648,23.449632015908513,8129.719771115697,1289.14,975.6
1GeV_theta_36.9_phi_80.0_highstats,0.10739579217541177,0.41212414058856667,0.41833544384688137,0.9329002778503065,5.877580715365065,7.8395420109687155,1294.81,973.51
3.16GeV_theta_66.4_phi_10.0_highstats,0.0825659739520006,0.7286845155758783,0.1794792942632921,1.178002014838823,20.254833061233164,822.5327129793935,1285.37,974.27
31.6MeV_theta_25.8_phi_90.0_highstats,0.005497469314868795,0.5368516137101688,0.45738080095499756,0.9711058376216031,8.670901612868322,1793.0885594014385,1307.37,977.92
3.16GeV_theta_78.5_phi_0.0_highstats,0.06402407674980168,0.7512700006675732,0.183564364843769,1.0014121196724157,44.6427289641064,1703.2166633220663,1263.32,973.6
316keV_theta_25.8_phi_10.0_highstats,0.0018270602449774742,0.8032398223876953,0.19238044321537018,0.9041179661046143,4.635875396396423,3.207873552245237,912.0,1707.0
10MeV_theta_53.1_phi_40.0_highstats,0.0015803907299414277,0.9411651790142059,0.056874207220971584,0.9708227764217077,10.449760060896498,45.820608962269006,990.5,691.0
316keV_theta_66.4_phi_50.0_highstats,0.02366066537797451,0.21936048567295074,0.063368059694767,0.9319745575424583,8.027779946988748,1.0215648877740506,2052.0,1655.0
100MeV_theta_60.0_phi_20.0_highstats,0.021313698305578197,0.8476519771846848,0.11402102844784873,1.0222365672387879,13.561253566435367,54.6957806081025,1286.6938775510205,984.8163265306123
3.16GeV_theta_78.5_phi_90.0_highstats,0.10520740505432385,0.39299324913823513,0.46082397559657695,1.39259179064368,46.9601602501861,1580.6764903491137,1288.36,981.84
1GeV_theta_72.5_phi_80.0_highstats,0.11288614480109399,0.4292451302018816,0.40427648357228574,1.365366316329756,28.28598334248826,456.5624189547706,1293.949494949495,1012.3838383838383
10GeV_theta_66.4_phi_90.0_highstats,0.11529237791040088,0.44706521753765627,0.33301612445851786,1.2137423982000828,21.005851990407315,181.8006892800979,1293.86,986.42
100MeV_theta_66.4_phi_80.0_highstats,0.06696895702747901,0.5699875781829986,0.29628085591312914,1.1294513740357823,20.3985806998948,745.8737876142826,1274.3777777777777,1038.7888888888888
31.6MeV_theta_25.8_phi_30.0_highstats,0.00019383353905031876,0.8707156281545758,0.12906604743562639,1.0137474835085498,11.689918849850585,1607.724429668552,1287.31,973.62
31.6MeV_theta_78.5_phi_50.0_highstats,-0.11110324605385496,0.665952205657959,0.0007060946663841605,2.307013734935362,41.107556683099745,228.63630753858297,1432.0,727.4444444444445
3.16GeV_theta_60.0_phi_50.0_highstats,0.03986782183629302,0.8504089773027226,0.10364961850922555,1.206242575367194,19.102758223882997,3631.021463098079,1300.61,985.23
10GeV_theta_36.9_phi_10.0_highstats,0.011491107340464168,0.767807137304917,0.21889725796878337,1.2212569344394375,32.06789747256537,5882.526048410157,1280.33,966.01
31.6MeV_theta_25.8_phi_40.0_highstats,0.0001296855648833839,0.8580549024917855,0.14179336063098164,1.2411663812936262,18.987106816689078,3106.506947142952,1310.79,960.73
316MeV_theta_78.5_phi_80.0_highstats,-0.054188245123933235,0.4233075822545093,0.27612720265585394,1.6287201383666223,42.40600524001728,1079.9713922156768,1301.6571428571428,986.0142857142857
3.16MeV_theta_36.9_phi_70.0_highstats,0.007856173440814018,0.3107019364833832,0.6770572066307068,0.9873235868235354,5.124233966288963,1.3185388514723784,2394.0,568.0
100MeV_theta_60.0_phi_40.0_highstats,0.015554165948161386,0.8512123338063248,0.08653070157044568,1.1267459547683911,13.710177803091371,19.009674786165245,1229.42,1009.57
316keV_theta_45.6_phi_70.0_highstats,0.02551804855465889,0.6926221251487732,0.27738508582115173,0.839249401706581,6.742204449254825,3.012055330109096,2477.0,347.0
3.16GeV_theta_45.6_phi_10.0_highstats,0.033519972458574895,0.7296630257571814,0.2190599527209997,0.9709996794759719,12.061147779745113,1574.4547145801826,1289.46,971.55
316MeV_theta_0.0_phi_50.0_highstats,0.9583711705197905,0.004566391181442757,0.03702189390644048,1.0375033446123243,12.418393299249312,4837.005188012076,1294.96,970.03
3.16GeV_theta_72.5_phi_40.0_highstats,0.030821364995371497,0.8532100052805618,0.1060296120546991,1.1783033298428174,30.27073926196559,2024.4035424955096,1266.04,982.95
10GeV_theta_0.0_phi_50.0_highstats,0.989986109223837,4.720529757449299e-06,0.010008948634555832,0.904129396407659,3.4757215492340516,270.8718900973424,1294.82,971.36
10MeV_theta_45.6_phi_50.0_highstats,0.0010164971172912374,0.9148499667644501,0.08408897137269378,0.8971091103730247,8.739110736945099,11.40881329519601,639.0,1601.0
1MeV_theta_0.0_phi_30.0_highstats,0.6777399778366089,0.012146209356274085,0.3096903730041352,0.9633146056951088,2.4747733303413626,2.0154715425513046,1129.0,1195.6666666666667
3.16GeV_theta_0.0_phi_60.0_highstats,0.9999961578845977,1.2078072524523975e-06,2.629959311857277e-06,0.9004108279923213,4.925473114893899,1483.44968056303,1295.6,971.37
31.6MeV_theta_72.5_phi_0.0_highstats,-0.061422665440976736,0.5393183381204594,0.27203757186362054,2.452230556546521,28.350633936657907,915.070802649936,1241.0,980.8125
3.16MeV_theta_0.0_phi_0.0_highstats,0.9999892711639404,2.6749180506158154e-06,8.056488695729058e-06,1.074671027996005,1.2907203923722617,1.5706713632043332,1482.0,1268.0
316MeV_theta_25.8_phi_90.0_highstats,0.1762330523050332,0.2820924485451542,0.530117372814566,0.960938398616022,9.774381007379567,1666.4389310404142,1293.24,975.36
