sample,p_spot,p_track,p_worm,width,length,azwidth,x_coord,y_coord
10MeV_theta_78.5_phi_0.0_highstats,5.8017976698465645e-05,0.9825682044029236,0.017149657011032104,1.4888268395545807,47.864321448716446,1563.841324178439,1994.0,1110.0
3.16GeV_theta_72.5_phi_20.0_highstats,0.04093344264425923,0.8360666158254025,0.12113366445177234,1.32648495182658,30.430610522121448,977.1250130918004,1272.62,980.27
3.16GeV_theta_72.5_phi_80.0_highstats,0.10215091212484367,0.5179535367200151,0.36175726598128677,1.7997465913349049,33.36397423908125,1485.2947240018361,1294.11,978.72
1GeV_theta_60.0_phi_10.0_highstats,0.020776204917933683,0.7855231211613863,0.14596798886545004,1.1573178893059834,18.48929043667125,1259.485033776113,1300.75,969.87
10GeV_theta_72.5_phi_80.0_highstats,0.08919023145242364,0.5098210932535585,0.3891636510798708,2.2349278501012826,34.00541391890525,1497.4433392950036,1292.2,988.84
10MeV_theta_0.0_phi_90.0_highstats,0.9205476706109276,0.015616094720983305,0.020296744539033146,0.9678441091052304,2.8148905438594944,96.57966132129624,1305.1304347826087,1014.1086956521739
316MeV_theta_78.5_phi_60.0_highstats,0.011968782172409043,0.6847830815900124,0.16091831049561733,1.0918756705055115,36.82283368748457,180.58288596945124,1264.8125,1056.375
100MeV_theta_25.8_phi_30.0_highstats,0.014689460455168326,0.7750869859616614,0.20976518254727125,0.9995604420016342,4.267499144841037,11.15596342022469,1282.96,971.66
100MeV_theta_72.5_phi_50.0_highstats,-0.01431775989100789,0.7802145802660992,0.1285945836280007,1.596348541330511,34.45011053524643,1009.9862980829388,1353.342105263158,884.921052631579
10GeV_theta_72.5_phi_70.0_highstats,0.06813220455514314,0.6187425674409065,0.2894743952283993,2.3952851411963465,35.89376344792939,846.5656253722022,1290.878787878788,976.4545454545455
10MeV_theta_0.0_phi_80.0_highstats,0.940413403770198,0.012244348199352287,0.0027598837772154915,0.9075308737892908,1.534782412222894,1.8847568690299032,1287.8478260869565,917.4565217391304
10GeV_theta_72.5_phi_20.0_highstats,0.039067860471649,0.7372353021207527,0.21561804389115424,3.9613636342802545,39.70288096978,2145.0490464629343,1269.46,976.38
10MeV_theta_0.0_phi_70.0_highstats,0.8526981250935428,0.025632343253271874,0.03168062597497338,1.1565262766935385,27.878278792668542,23082.713899181686,1390.8314606741574,965.0674157303371
31.6MeV_theta_66.4_phi_0.0_highstats,-0.09277613279588033,0.38037465193675807,0.13888784764068468,1.3413929633256945,17.003975687313133,122.95754195817712,1333.5714285714287,1131.2142857142858
1MeV_theta_84.3_phi_60.0_highstats,0.11452452100111042,0.34032179066087015,0.1387067976549374,2.8311097116209893,49.08844715697055,2028.0701184964428,1249.4117647058824,748.7352941176471
3.16MeV_theta_84.3_phi_10.0_highstats,0.047628844821293155,0.42851979682270525,0.24076509523389533,3.847262961061405,135.9186871097149,17225.080042092177,1158.9130434782608,992.3260869565217
316MeV_theta_78.5_phi_90.0_highstats,-0.006855075497187499,0.31792756455872934,0.2552017979859326,2.101205955880656,46.847562727340375,1995.2335297211748,1311.8,910.42
100MeV_theta_25.8_phi_80.0_highstats,0.1114233285597457,0.3813833398601855,0.49744119933340697,0.9602447482105616,5.863891118321511,244.90127828706954,1309.09,969.1
100MeV_theta_45.6_phi_90.0_highstats,0.1193077754641854,0.38368944657064274,0.4084218660715851,1.0384983048997691,14.895820315346894,588.851813474888,1292.88,1008.55
100MeV_theta_78.5_phi_40.0_highstats,-0.12368164982565304,0.5127912774169817,-0.029195039365440607,1.0436395339489164,40.36395762419418,223.8780923211412,1356.84,1084.32
3.16GeV_theta_53.1_phi_30.0_highstats,0.020784396445698263,0.8535003639918952,0.11191590203043802,0.9296576040856445,16.62715616640919,946.7034403931523,1296.84,968.57
1GeV_theta_36.9_phi_80.0_highstats,0.04682699686093945,0.49870607320468935,0.4208547012880445,0.9442470855016342,6.285828702648913,45.81874648941795,1294.36,973.41
3.16GeV_theta_66.4_phi_10.0_highstats,0.04923102379533412,0.7383628188996955,0.20428340304642917,1.1609360656594858,19.480096757139236,175.68496349888616,1278.67,973.02
31.6MeV_theta_25.8_phi_90.0_highstats,0.09921776224272781,0.3483409439292522,0.5400231019193973,0.9873363449073241,12.831450458281706,76.46772852347002,1321.9690721649486,981.5670103092783
3.16GeV_theta_78.5_phi_0.0_highstats,0.03667091312403598,0.7403544589358698,0.22019198819797373,2.6508433956294923,65.87506544644982,9886.376040772031,1210.3838383838383,952.9090909090909
10MeV_theta_53.1_phi_40.0_highstats,0.05927119750540442,0.8015135318040848,0.12287797403987497,0.9120638863799908,9.84176313362338,22.021009734965574,1164.4,996.1
100MeV_theta_60.0_phi_20.0_highstats,0.03116438568046622,0.7480843268922004,0.16130677281129782,1.329493740274116,24.6218176163112,781.6284647847867,1240.2934782608695,982.6630434782609
3.16GeV_theta_78.5_phi_90.0_highstats,0.07543072464181252,0.4929044749353216,0.40544819528004156,2.4052622380892292,63.35868946518362,4083.9229535026966,1296.22,1008.22
1GeV_theta_72.5_phi_80.0_highstats,0.07812541674849229,0.5900583478452807,0.27635766685272406,1.1578774044957387,28.899070309154613,1156.4763897899302,1295.4242424242425,973.3333333333334
10GeV_theta_66.4_phi_90.0_highstats,0.0941718335946851,0.45855909597317807,0.35193812486482784,1.7340115143327168,21.577214208828313,635.6956208718843,1299.88,987.72
100MeV_theta_66.4_phi_80.0_highstats,0.04190896477207714,0.4269357987327226,0.20864255049214242,1.2767226206933167,25.785951506375408,4007.8185187267363,1329.1571428571428,933.8428571428572
31.6MeV_theta_25.8_phi_30.0_highstats,0.006383830940669506,0.8094756279748921,0.18312425842052515,0.9556075243733275,12.859934770876679,7865.784536718101,1309.8265306122448,984.1734693877551
316keV_theta_84.3_phi_50.0_highstats,-0.11883083906639769,0.47983875684440136,0.13864077685866505,7.263638682951577,46.18889995843548,1592.477339956138,1661.5,558.25
31.6MeV_theta_78.5_phi_50.0_highstats,4.338316193752689e-05,0.9572123289108276,0.04246095329290256,0.9021843546464579,18.260245932483947,13.2644074407453,2135.0,865.0
3.16GeV_theta_60.0_phi_50.0_highstats,0.022451318499640147,0.8752512367750751,0.09984377720480551,1.1775966429271427,22.98187624265404,522.6990459995862,1279.69,985.06
10GeV_theta_36.9_phi_10.0_highstats,0.0053524101279951355,0.6700919872520171,0.3175803408119828,1.2322179153647985,9.164754891591395,184.15778561625814,1289.79,971.31
31.6MeV_theta_25.8_phi_40.0_highstats,0.036039462300089954,0.8192897659469349,0.14226401978600384,1.034931474836327,22.79975607883817,4368.375386270376,1293.080808080808,971.6565656565657
316MeV_theta_78.5_phi_80.0_highstats,0.03017505658909764,0.4380203916266849,0.3335674821517305,1.2574264439464078,43.2425561276546,540.4664577946197,1291.8059701492537,1028.2686567164178
3.16MeV_theta_36.9_phi_70.0_highstats,0.09580426597531186,0.26111621548706127,0.20955110858181455,2.325010499596865,160.75455459023007,23462.247243982252,1083.7,923.5
100MeV_theta_60.0_phi_40.0_highstats,0.047335254848280196,0.8424991148449786,0.09553940405445853,1.1282140563109129,31.168804291251163,7326.884805845643,1271.0625,1003.9895833333334
3.16MeV_theta_60.0_phi_30.0_highstats,-1.0,-1.0,-1.0,1.1590077354639454,36.5980403688711,45.31025005091653,604.0,1936.0
3.16GeV_theta_45.6_phi_10.0_highstats,0.023048011800776504,0.7296524238934944,0.23611573601141572,1.3364795853115072,14.940523878768795,2622.2789675077447,1281.56,963.95
316MeV_theta_0.0_phi_50.0_highstats,0.9799154644450884,0.002931751153660578,0.01715205927129192,1.0371772319759907,2.176078393860396,12.5796164378831,1297.46,970.67
3.16GeV_theta_72.5_phi_40.0_highstats,0.038945292735708945,0.8546338825092971,0.10597017316933488,6.601742229305047,48.092058805707126,4581.303651803384,1281.96,976.3
10GeV_theta_0.0_phi_50.0_highstats,0.9699979632975737,0.0028944533205163482,0.027107349856349536,2.059829518397149,6.388978012339612,1317.707892826889,1295.79,970.66
10MeV_theta_45.6_phi_50.0_highstats,-0.022294411532608853,0.7171768695862925,0.014916610800635713,0.9129349690714424,7.481269700081181,8.545142970680368,1438.4285714285713,962.8928571428571
3.16GeV_theta_0.0_phi_60.0_highstats,0.9780746660632482,0.0010714191128171002,0.020847857268495033,0.9080561073132992,1.1143495915334938,1.2005267578845966,1295.53,971.48
10MeV_theta_60.0_phi_70.0_highstats,-0.07900911140071305,0.3238484371039603,-0.15085388637251324,0.9069108363743835,12.026175548131995,39.341772447962356,939.4444444444445,413.3333333333333
3.16MeV_theta_36.9_phi_60.0_highstats,0.1287726353434664,0.543149174294538,0.3037208266452783,0.9050973350251551,6.085893384028138,7.341181458598303,1273.4444444444443,894.0
31.6MeV_theta_72.5_phi_0.0_highstats,0.1084679282470865,0.3242778554558754,0.11719736974272463,1.034452283037954,33.06122921547386,1096.9839612350004,1361.5555555555557,957.0
3.16MeV_theta_0.0_phi_0.0_highstats,0.5327816939287255,0.08663304841299474,-0.034871932391285616,0.9006112292081333,2.33127803373571,4.175859319252186,1368.3793103448277,670.5172413793103
316MeV_theta_25.8_phi_90.0_highstats,0.10474308511416211,0.34184863939794013,0.5413270425423979,0.9597799722314301,3.9434610549533486,7.0684741884209,1293.15,974.08
316keV_theta_84.3_phi_40.0_highstats,0.002026889064682434,0.5691458854001082,0.3488416719649519,4.130978905876208,25.85642976122305,693.0845094398068,1812.4285714285713,1363.857142857143
316MeV_theta_0.0_phi_80.0_highstats,0.9899962504711675,2.526491621104299e-06,0.010001216479668713,1.0055942895321726,1.2640859587878919,5.730999208383173,1295.29,971.64
1GeV_theta_72.5_phi_10.0_highstats,0.027304426640751105,0.7973670788259819,0.17223041149848753,1.5288987715945261,42.218303921778585,3637.3306294679396,1249.878787878788,972.4545454545455
31.6MeV_theta_0.0_phi_20.0_highstats,0.9670513117566713,0.005708670077856887,0.027215171391022523,0.9729459681389425,13.096288103994405,5934.40258172657,1288.7070707070707,965.8888888888889
3.16MeV_theta_0.0_phi_70.0_highstats,0.6288330991519615,0.06990595335642098,-0.04382574654843593,0.8870085270714942,2.070971705760392,2.629539756202901,1138.057142857143,1128.5142857142857
100MeV_theta_66.4_phi_0.0_highstats,0.0805225764672442,0.7500255130772099,0.158198135715027,1.0778845546881601,21.042706082482038,1100.9141421419051,1363.8684210526317,981.328947368421
3.16GeV_theta_60.0_phi_10.0_highstats,0.02838615090325599,0.7846604100629884,0.17810371437110006,3.829997238499258,24.349360191003417,3846.6510798616214,1282.95,973.04
10GeV_theta_72.5_phi_0.0_highstats,0.05160066690454073,0.736759542202226,0.17005884611862712,2.121161149843956,43.39359333392251,6320.471366400259,1270.23,970.08
10MeV_theta_60.0_phi_10.0_highstats,0.3333914220969139,0.5028687752759046,0.16354223413031832,0.7022287630171359,8.858911010446981,61.42074616631718,1121.6666666666667,937.3333333333334
3.16GeV_theta_66.4_phi_40.0_highstats,0.035554142052202004,0.7947776756934806,0.16807613827157183,1.5243168069593114,30.310231617925027,356.0068448091057,1277.8,981.34
100keV_theta_84.3_phi_30.0_highstats,0.9999998807907104,3.713203611255267e-08,7.41240100410323e-08,1.2338556561474403,1.27639039780948,1.5264461005673942,388.0,1350.0
316MeV_theta_25.8_phi_10.0_highstats,0.04269817882237275,0.6007630229147617,0.35476978138322013,0.934332213790239,3.7603516000440464,7.653081549841269,1291.49,968.51
100keV_theta_84.3_phi_40.0_highstats,0.21819433569908142,0.3507682681083679,0.27970966696739197,1.2785513732273703,3.883940866073064,2.969246075424955,2536.0,1872.0
1GeV_theta_66.4_phi_50.0_highstats,0.017985412859694704,0.8744308758014813,0.10678924270090646,1.3875753589903566,34.34640354362675,1858.9428735149017,1283.96,1001.3
3.16MeV_theta_45.6_phi_30.0_highstats,0.0030305171385407448,0.14405262516984862,-0.16487039998446562,0.9027702231414232,5.923417930794717,3.233342069682309,1402.25,646.0
10MeV_theta_0.0_phi_60.0_highstats,0.8959013489402423,0.03855529245832342,0.023508527346235836,0.92237112819314,11.410352111694474,7656.016569431392,1321.2395833333333,1055.4166666666667
10MeV_theta_45.6_phi_80.0_highstats,0.08269175772729795,0.5896328195929528,0.2735860163345933,0.8733557359641931,7.973306932452904,24.150580358088874,1488.1,1051.9
10GeV_theta_53.1_phi_70.0_highstats,0.09027357318906702,0.613209425462992,0.23587598492391407,1.0237848023808371,14.205140232925517,446.08619884868006,1294.22,979.4
1GeV_theta_78.5_phi_50.0_highstats,0.04761510765225468,0.8254162972755935,0.12691370887782516,1.0880030083493017,42.14847879059016,102.66476914935483,1256.5204081632653,999.0
3.16MeV_theta_36.9_phi_90.0_highstats,-0.0823897197842598,0.2151593565940857,0.025774249434471132,0.932399843948328,6.429787150306287,20.841112285717475,1382.6,797.6
1GeV_theta_66.4_phi_40.0_highstats,0.044294457097964826,0.8051466823836972,0.14971955569519196,1.319352898544558,24.223183849497396,320.95478889952204,1281.97,973.16
10GeV_theta_78.5_phi_80.0_highstats,0.0635254604245257,0.5621929156370996,0.3690674905594664,1.995430152333666,46.15028578719125,1729.4091603029954,1288.010101010101,995.929292929293
10GeV_theta_66.4_phi_40.0_highstats,0.02998000558311726,0.8554531732108444,0.11278946658057976,1.6590226950612448,31.45362227891763,1359.12739536794,1284.45,981.47
3.16GeV_theta_66.4_phi_50.0_highstats,0.03573534286326622,0.8541239584900575,0.10974705097871265,1.0311199028867748,21.970623520851678,103.70314880372518,1280.83,992.21
31.6MeV_theta_45.6_phi_20.0_highstats,0.010480043794584419,0.7710122121548604,0.15828177879523972,0.9648999042594286,23.2149479252144,3304.994199158317,1323.9565217391305,864.6847826086956
10GeV_theta_53.1_phi_80.0_highstats,0.14075785300082772,0.4783423123236147,0.3020953723182902,2.5235696583074,33.23504929820741,3058.381404639311,1295.33,989.71
10MeV_theta_45.6_phi_20.0_highstats,0.02594630384537752,0.7058672820185793,0.12162389355743754,1.037343865171296,60.21027841302173,39913.79185575058,1363.6896551724137,1012.3103448275862
31.6MeV_theta_60.0_phi_30.0_highstats,0.006651660617639538,0.6616148621319456,0.1584795486068036,1.1274926847023463,12.281858288095455,42.49362649994115,1561.1702127659576,900.5744680851063
10GeV_theta_36.9_phi_0.0_highstats,0.019486435186532064,0.6413307579121158,0.3367664825357497,0.9824090075650367,10.90377469609808,190.12617321708348,1290.6,970.25
10MeV_theta_53.1_phi_90.0_highstats,-0.20507757748661484,0.14625594971908462,0.16553962147898144,0.8693670098480885,9.308754275142542,33.120536923057266,1352.0,736.7777777777778
3.16MeV_theta_84.3_phi_90.0_highstats,0.04981953377589992,0.3114440376427736,0.3002764521131538,4.178937254122775,95.01130670008114,6601.613066322833,1294.3584905660377,1030.6603773584907
10MeV_theta_53.1_phi_30.0_highstats,0.004351038398112905,0.8322259187698364,0.15360452740320138,0.8903414633949485,10.070679800467262,28.727398442478727,1118.2857142857142,786.0
10MeV_theta_60.0_phi_50.0_highstats,0.008906676215701737,0.6506716818548739,0.3400634382851422,0.919557621544913,12.396498562634566,30.477808060475276,2132.5,744.75
31.6MeV_theta_53.1_phi_20.0_highstats,-0.06180953370143369,0.5916126355601187,0.07047741528691,1.3078849028402182,11.337385689057754,112.55602372595484,1296.638888888889,978.8611111111111
31.6MeV_theta_36.9_phi_30.0_highstats,0.014705728222648123,0.8074164731413166,0.17269582578545792,0.9539177712777178,10.782283064965004,490.40665147580734,1331.223404255319,1002.3085106382979
316MeV_theta_53.1_phi_30.0_highstats,0.024906696868325185,0.8167196921123469,0.14773168522980995,1.174656450290029,15.327634899888535,774.7045300759323,1287.55,980.14
10GeV_theta_60.0_phi_90.0_highstats,0.12789328906780295,0.45817236821938423,0.31518339504487813,1.5709965891547801,21.155951232517108,3019.5620409180115,1300.49,987.38
3.16MeV_theta_25.8_phi_10.0_highstats,0.2331589781110129,0.3653855645047851,0.11174464730379847,0.8960200807234975,3.626040120336065,4.994050364359256,1573.8214285714287,1047.0357142857142
3.16GeV_theta_53.1_phi_10.0_highstats,0.06867062970061852,0.7320557006634771,0.1800388464005664,1.067148682542716,18.980293205692853,1565.0019283921292,1288.83,972.03
100MeV_theta_25.8_phi_90.0_highstats,0.10797174282393428,0.3535968300473178,0.5286589869111776,0.992650904583043,8.217386706851732,1152.9496672655896,1298.44,976.87
10MeV_theta_36.9_phi_60.0_highstats,-0.004244184869514912,0.6013143779890535,0.20090512583209647,0.9562293905352817,5.894383743071491,6.325025384502486,1376.7857142857142,905.5714285714286
100MeV_theta_36.9_phi_0.0_highstats,0.017965854051729416,0.6552870031903876,0.3213906919490546,1.0996678345368216,15.02224625737133,3354.703198866924,1313.96,976.61
3.16GeV_theta_78.5_phi_50.0_highstats,0.012684155632678506,0.8264406153274467,0.16070893981857806,2.011502246726961,55.6978733321575,436.98534068967876,1270.71,1004.19
10GeV_theta_78.5_phi_50.0_highstats,0.007842561755810742,0.8154205356960301,0.17601655781501904,1.6292942943887183,51.7214858089382,101.66816585112988,1282.24,988.74
10GeV_theta_53.1_phi_50.0_highstats,0.011183255942307504,0.8779939154803287,0.10618999659083783,1.164390695216594,19.023805625464274,2575.9416799898495,1272.0,983.39
3.16GeV_theta_36.9_phi_80.0_highstats,0.06954692990649974,0.3968087291737902,0.49759126620367167,1.1406376587348535,15.648569419298653,2570.0921062720295,1298.44,975.67
10GeV_theta_0.0_phi_30.0_highstats,0.9899191430723294,0.0026840923955408513,0.007394107922249748,0.9138262761808046,1.3612144683940672,10.090119756340586,1295.04,971.58
316MeV_theta_0.0_phi_20.0_highstats,0.9657764403187781,0.0025980100238627377,0.03160731314531077,0.8973464304616278,1.1448764917749736,1.9883436346272303,1294.69,970.42
3.16GeV_theta_72.5_phi_0.0_highstats,0.04114311644808239,0.7320200576803546,0.22426506025349777,1.5456083608730204,31.88131550750094,1754.978968743672,1252.8484848484848,971.7171717171717
1GeV_theta_36.9_phi_60.0_highstats,0.009462670202874507,0.776283006874146,0.20479972013272346,1.7636920339305293,8.88797243656161,557.4010611137624,1299.54,975.62
316MeV_theta_78.5_phi_30.0_highstats,0.005942517356196125,0.7121373558261742,0.17314069708188376,1.72684625651409,59.282009554111006,2514.419790068167,1240.5466666666666,1048.28
100MeV_theta_36.9_phi_80.0_highstats,0.07836786642990773,0.4245486835914232,0.4075720318922731,0.9498031444705911,16.94231688263933,2788.4808997131263,1328.67,987.85
31.6MeV_theta_60.0_phi_80.0_highstats,0.012542958703675508,0.4142543353970993,0.18711786772552375,1.0628386264985763,18.715606579466854,51.24437474656131,1396.7567567567567,856.5405405405405
1GeV_theta_36.9_phi_90.0_highstats,0.03271990323756306,0.41823807353730447,0.5224394887685776,1.0112163468479798,12.531331725798681,943.8360330679147,1299.64,976.91
316MeV_theta_78.5_phi_50.0_highstats,-0.010468461438192859,0.816677827921333,0.0760559197027332,1.5023103816436165,47.061840920539765,1085.9104980938157,1449.6323529411766,868.5588235294117
