event id,width,length,miss,dis,azwidth
510460928,0.7890833006225628,5.584145224223225,0.8275208269356029,7.878080795139142,30.84550453557445
510461412,5.108501337136967,20.103305387487136,2.939136333570029,7.048112388006399,338.4015389779356
510461977,0.9257578073223821,23.210664079236185,0.7210725912412917,12.687583310795002,536.9975840817469
510461979,0.933175307169585,8.638915752990734,0.21508136240392564,8.600404314111978,74.58473274731213
510462225,4.720046446163314,132.5026964453452,0.6136166387901536,32.279262952705345,17550.628185299884
510462529,0.630609053784326,8.786520821929072,0.1664248136101833,2.458370128964165,76.85095567633651
510462591,1.0767257274059272,5.097825312038096,0.06041368332580952,1.1208253743691547,25.915688151171857
510462656,0.5141909365658586,12.44699127694115,0.27283112214960625,4.484888409040047,154.35522834618175
510462746,0.7937818837743637,9.054553818802686,0.3192083884727677,9.19668738112403,81.88693721668793
510462890,1.132269608776804,15.35123253777204,0.421685165241553,13.321627136049077,235.425505079342
510463040,0.5664182895190877,3.3383689403416126,0.010488217941990926,2.7800958411061023,11.144553519613998
510463617,0.7215502025795036,3.4349193159261366,0.20632773210942645,4.299144206904026,11.772694959145408
510463704,0.727593309131298,10.743875426273068,0.13595896323618964,3.487707403582602,115.2562532718689
510463778,0.7224011867683464,3.0455280470176445,0.07593691572787686,0.5365632858394985,9.099917761405006
510463797,7.240267277522358,162.97325884616347,0.7810608930667035,257.5040258690655,26560.037903155524
510463900,0.5928380982061231,4.218146699650418,0.29718584997378755,2.125786696793307,17.4518860351296
510463960,0.7256620619725793,4.243627310232007,0.021948774593112567,2.8834764155995845,18.007359039064323
510464520,0.6354471502851171,2.5895396901841083,0.4562779838171228,0.6424436878472745,3.5269248914853892
510464986,2.7940843546264102,199.40927580975534,1.0955088081065478,101.35974051806602,39759.415852631544
510464996,0.5238751067415558,4.133951604266724,0.34213753635074795,0.6708515405453455,12.715862481354943
510465039,0.6346765125639886,15.681664886267487,0.11033993974740655,2.844450565864008,245.5451761769953
510465094,0.5458250856638701,3.020525984820762,0.4003098635371509,0.5025349614544498,3.5233347769995507
510465175,0.5767342247088687,6.111959684092307,0.13050173422640274,7.0332081658441865,37.343305687447895
510465310,2.310312796752979,342.7557105323843,0.3483329504296808,62.437327824111826,117477.82110346542
510465866,0.6021487671105028,3.2586582030932547,0.3499449478434328,0.9030818600212979,9.078803779772308
510466001,0.6397354698809371,3.7808401106144447,0.02462386615485081,0.963965498069471,14.285691521887937
510466005,3.4084370927863255,19.493994461669175,3.040301510274893,4.980047257707448,242.71153609830756
510466036,0.6913259993373625,7.464395803880661,0.6244805121849158,1.50425616331996,46.197090991308166
510466432,0.8790330569243446,7.254146897231035,0.17089512657539815,6.96898656299511,52.59147087476937
510466616,0.6011213519901437,7.683357168206894,0.022343475870767737,10.403111490729097,59.03370851696945
510466709,0.627790006211513,2.983855499233979,0.19527800579450652,0.8577563646418698,8.462360457705547
510467067,0.6446273820803888,5.0823527459308036,0.4228735732440615,0.4400928515452205,2.365417422821719
510467717,0.6755087881712389,9.098863447292985,0.48032302126811194,9.029289642328434,82.55633488500949
510467972,0.6159871549677994,3.1195392944110494,0.13205028368662586,2.7796586857641947,9.710419593332231
510468117,0.7423917933975163,14.093515612828003,0.1291503725290134,7.942194026914034,198.57480333356474
510468367,0.525441858641919,3.0588320652149124,0.23658385813667823,0.6848045341555501,8.272675816500199
510468371,5.503401856317348,14.828264853411502,4.687290623673312,8.40830249294955,160.96017611218156
510468498,0.6786837262847968,4.221769345823468,0.07766083743509386,3.9464937623582856,17.816612099364185
