,Unnamed: 0,Unnamed: 0.1,azwidth,event id,length,p_spot,p_track,p_worm,width,x_coord,y_coord
1188,24,24.0,0.9951377340282715,25,3.913644369551958,9.780837899597827e-07,0.9558011889457704,0.04418858885765077,0.3923785548548209,,
1189,25,25.0,0.7251139479536804,26,2.499135368734235,0.00024746917188167567,0.9252339005470276,0.07435788959264755,0.44319704542834704,,
1190,26,26.0,0.2692037131287945,27,0.7343600307639471,0.000990985776297748,0.7689007520675659,0.2297920435667038,0.5167422336259493,,
1191,27,27.0,0.6503782657828406,28,2.6845532864256887,8.860602974891663e-06,0.9709309935569764,0.029050543904304508,0.4817713039462066,,
1192,28,28.0,1.2945185197065818,29,4.134838072964791,1.4047317563381512e-05,0.8895137310028076,0.1104232519865036,0.6555515010686936,,
1193,29,29.0,0.30291506799438017,30,1.7624913500160768,0.0014409393770620227,0.9166810512542723,0.0813494399189949,0.2847372129578808,,
1194,30,30.0,0.7719278263346512,31,3.019748347732274,0.0012427134206518527,0.8378378748893738,0.16055013239383698,0.4322558401544849,,
1195,31,31.0,0.4097591448979666,32,2.123365823332083,0.00044312581303529436,0.9248884916305542,0.07385929673910141,0.4460601692748988,,
1196,32,32.0,0.2865467416370224,33,1.623888689372583,0.00014979387924540788,0.8057588338851929,0.19394193589687347,0.40933187175668656,,
1197,33,33.0,0.7779353237515269,34,3.4593141089105583,1.174426779471105e-05,0.9549776911735536,0.04499850422143936,0.5353840331763993,,
1198,34,34.0,0.7191830523421243,35,2.7113106624499754,6.103469058871269e-05,0.9729589819908142,0.02691709995269776,0.4657330642751083,,
1199,35,35.0,0.37241320965234864,36,1.581645987015799,6.152000423753634e-05,0.9624922275543212,0.03738689795136452,0.4529625319417894,,
1200,36,36.0,0.9975704234012566,37,3.1148508912421478,4.9247235438087955e-05,0.8900564908981323,0.10980688780546187,0.6525309494803919,,
1201,37,37.0,0.29114225201369953,38,0.7240631182488629,0.02824858389794826,0.8423277139663696,0.12537463009357452,0.44685899283945896,,
1202,38,38.0,0.6584565396734132,40,2.962983469178349,0.0026669756043702364,0.9517211318016052,0.04528941959142685,0.4005964962028454,,
1203,39,39.0,0.5230006896405004,41,2.7232835082892115,0.0001425414957338944,0.936142921447754,0.0632745698094368,0.4547003012565713,,
1204,40,40.0,1.210536600913247,42,3.860071151657778,0.0007516908226534723,0.950413465499878,0.048633188009262085,0.6349640689676417,,
1205,41,41.0,0.5044302098667107,43,1.8353389527668271,2.9074160920572467e-05,0.7437891364097595,0.25615155696868896,0.592215985985493,,
1206,42,42.0,0.4201932074026268,44,2.227612294191093,0.0017347763059660792,0.960066854953766,0.03791046515107155,0.4376439434658945,,
1207,43,43.0,0.3670820581928061,45,2.056723381962508,0.00035426553222350776,0.8324201703071594,0.16698092222213745,0.3824477012416475,,
1208,44,44.0,1.1219377269972226,46,3.3635785194222527,6.562702765222639e-05,0.9765874743461608,0.023257486522197723,0.7926707336923647,,
1209,45,45.0,0.5908603915422261,47,2.2716225205954474,3.435114194871858e-05,0.5049758553504944,0.4949203133583069,0.5984427121827182,,
1210,46,46.0,1.5291148913815351,48,1.7840651391786937,0.0011682622134685516,0.968434751033783,0.030345112085342407,1.1578773634954589,,
1211,47,47.0,0.14296753994626324,49,0.9821307058426312,2.2844749764772132e-05,5.32084122824017e-05,0.9999239444732666,0.3418115314070517,,
1212,48,48.0,0.6142175650918805,50,2.8409182005745124,0.06445161253213882,0.7462477684020996,0.18194952607154846,0.4488727933451596,,
1213,49,49.0,0.4807709711546008,51,1.6582296290808989,0.003183225868269801,0.6769078969955444,0.31945788860321045,0.5386471541521506,,
1214,50,50.0,0.6237616326759069,52,2.9189329735445764,0.014710812829434872,0.8493873476982117,0.13536015152931213,0.4405053727512359,,
1215,51,51.0,0.7534307608627594,53,3.1676457675452943,6.440634024329484e-05,0.9395354986190796,0.06033762544393539,0.30766821359764457,,
1216,52,52.0,0.6659344879039503,54,3.0129275499151937,0.0022388193756341934,0.9071042537689208,0.0894012525677681,0.5448975430082198,,
1217,53,53.0,0.2517941213866693,55,1.86084219939596,0.00028197164647281164,0.9411249160766602,0.0585240013897419,0.3328767255838729,,
1218,54,54.0,0.40883399159268224,56,2.7456610885267803,0.001167837297543883,0.9627549648284912,0.03547808527946472,0.17963213016765994,,
1219,55,55.0,0.2140013259308469,57,1.193455524119947,0.00023450166918337342,0.8889220356941223,0.11057107150554656,0.3933797177885208,,
1220,56,56.0,1.5434862154643432,58,4.6213843238065335,0.017972895875573158,0.7900686860084534,0.1903404146432877,0.5338614621692552,,
1221,57,57.0,0.9060804844969604,59,3.476686981561393,1.2723613735943218e-06,0.8626142740249634,0.13738085329532626,0.4284402610161729,,
1222,58,58.0,0.8475766084405574,60,3.4189495533302607,8.250293035416689e-07,0.9771013855934144,0.022888893261551857,0.4832524534421225,,
1223,59,59.0,0.717285266768996,61,3.138658203932569,6.423382728826255e-05,0.9377948641777042,0.06208329275250435,0.4940811011487278,,
1224,60,60.0,0.6671226648437623,62,2.919260205524448,1.0225554660792113e-06,0.9849900007247924,0.015005208551883698,0.4958549269482599,,
1225,61,61.0,0.2277622721400519,63,1.6153155229410376,6.18810781816137e-06,0.9844838976860046,0.015497894026339052,0.2118733036728532,,
1226,62,62.0,0.7804096863134592,64,3.183638629398768,0.00014655999257229269,0.9082933068275452,0.09137681126594543,0.4649143028013521,,
1227,63,63.0,0.5029890093968606,65,2.8209201125868555,1.7022386600729078e-05,0.9659947752952576,0.03392250090837478,0.4139180230987461,,
1228,64,64.0,0.3727383296927088,66,1.3689763062745324,0.00021450562053360045,0.9273973107337952,0.07225678116083145,0.4967246014737142,,
1229,65,65.0,0.31431344169238074,67,1.0929543574910046,0.025426354259252548,0.8517932295799255,0.12051070481538773,0.5339199758922385,,
1230,0,0.0,0.1207268952910978,1,3.9133759971978535,0.0018158286111429327,0.8269268274307251,0.17015300691127774,0.3437752624182033,,
1231,1,1.0,0.08962993356684873,2,2.141529985396739,8.280947076855227e-05,0.9169024229049684,0.08285956084728241,0.2855999887184153,,
1232,2,2.0,0.15346602531004813,3,2.5520956288371552,0.0003612129366956651,0.9342157244682312,0.06474951654672623,0.3908102284466496,,
1233,3,3.0,334711.349173067,4,598.5069074958775,0.00010283193114446476,0.9270912408828736,0.07270447909832001,3.05416327574674,,
1234,4,4.0,0.1934157911238976,5,3.4277267517510737,0.00024672612198628485,0.9266748428344728,0.07234427332878113,0.40823384998077344,,
1235,5,5.0,0.08789300486615302,6,2.608601791861045,0.0019349446520209312,0.9125573635101318,0.08291051536798477,0.2947939827847991,,
1236,6,6.0,0.17001219166764373,7,3.0404003509562547,5.8080340750166215e-06,0.970063865184784,0.029823215678334236,0.3955509076245991,,
1237,7,7.0,0.22236281111515066,8,4.594582047446365,0.00014909620222169906,0.8956063985824585,0.10404053330421448,0.3147814702519981,,
1238,8,8.0,0.5158797530867802,9,2.649562533111293,0.0013618936063721776,0.4772258698940277,0.5200802087783813,0.6958611080846433,,
1239,9,9.0,0.2696987186857968,10,1.6058816619697671,7.091575389495121e-05,0.37650266289711,0.6233425736427307,0.48394746374732894,,
1240,10,10.0,0.13742245165944136,11,2.852376442694112,0.0001941534865181893,0.7582827210426331,0.2412964999675751,0.3462021306096029,,
1241,11,11.0,0.18934327126635647,12,2.664297007701415,0.00015103489567991346,0.9601782560348512,0.03959286212921143,0.40013949113117614,,
1242,12,12.0,0.11165448893483056,13,1.4792959668419954,0.0054798033088445655,0.904466450214386,0.08971098810434341,0.3273340526635383,,
1243,13,13.0,0.7084361284312056,14,1.8515329464522168,0.0009444322786293924,0.1275070607662201,0.8715338110923767,0.8381972274426748,,
1244,14,14.0,0.16844122766272854,15,2.5498162967918323,0.005527711939066649,0.6453001499176025,0.3482024073600769,0.4044695549923212,,
1245,15,15.0,0.06265928393495708,16,0.8690382273922537,0.9194125533103944,0.05118353292346002,0.019259603694081303,0.2177511836688896,,
1246,16,16.0,0.2288124838376614,17,4.182555552775765,5.6788671827234785e-06,0.927761733531952,0.07221204787492752,0.4407858891559781,,
1247,17,17.0,1.1046154871912162,18,2.689257164545792,4.788866590388352e-06,0.0014902593102306128,0.9985049962997437,0.9848436195418449,,
1248,18,18.0,0.11838886334964045,19,0.5317939061565704,0.02482155524194241,0.7630744576454163,0.20756281912326813,0.34395405183499417,,
1249,19,19.0,0.11413600881097867,21,2.735350072998985,0.23279771208763125,0.6323461532592773,0.13317842781543732,0.329394787374107,,
1250,20,20.0,0.2743961304836818,22,2.5947588016410017,0.00015989656094461682,0.9541343450546264,0.0453055277466774,0.504297581798779,,
1251,21,21.0,0.2374643927954538,23,2.481230866692578,0.00011007572175003588,0.9375332593917848,0.06231628358364105,0.4714619829392739,,
1252,22,22.0,0.2649832925171211,24,3.4632678342204177,5.352955486159772e-05,0.968622386455536,0.031305938959121704,0.4936936180147784,,
1253,23,23.0,0.21521460832267725,25,3.6757198629612136,4.267530675861053e-05,0.9379811882972716,0.0619245283305645,0.425218081178921,,
1254,24,24.0,0.388763610364984,26,4.570334187054192,1.4074422551857426e-06,0.9773524403572084,0.02263735607266426,0.5640877320922775,,
1255,25,25.0,0.324042367660015,27,1.6079467559196847,4.7909059503581375e-05,0.9185614585876464,0.08132382482290268,0.568913534007446,,
1256,26,26.0,0.1150364523034158,28,1.924792302470872,0.010592537000775335,0.933175563812256,0.05598802119493485,0.31981703762865765,,
1257,27,27.0,0.14718781416178373,29,2.053400905070026,0.00035216886317357416,0.9574856162071228,0.042018480598926544,0.33806910789242656,,
1258,28,28.0,0.12802808742715918,30,4.0333885767354785,0.00039828664739616215,0.93698388338089,0.06250177323818208,0.31873647776037545,,
1259,29,29.0,0.2777141745683996,31,5.2301046021112265,0.0016905326629057527,0.7699002027511597,0.2276465296745301,0.4522420614159194,,
1260,30,30.0,0.2916030610964102,32,3.5448347622820537,0.0001776354038156569,0.7364044189453125,0.2626990079879761,0.4998213674368552,,
1261,31,31.0,40514.0522563092,33,202.20096696106987,0.00021162752818781885,0.8540184497833252,0.1456722766160965,2.1129124998993185,,
1262,32,32.0,0.17319433306077187,34,4.168522072152595,0.0015475061954930427,0.7367691397666931,0.2611150443553925,0.3778902823027823,,
1263,33,33.0,0.25430455396217544,35,4.493919291085588,6.489060524472734e-06,0.90178382396698,0.09817057102918623,0.4171666161331861,,
1264,34,34.0,0.19574578053478373,36,2.2574692689817626,3.5465243399812607e-06,0.940026879310608,0.0599583350121975,0.4352639638503324,,
1265,35,35.0,0.28119275659149995,37,3.5616800388293086,0.0002107089530909434,0.9603568911552428,0.03858399018645287,0.5131060651113207,,
1266,36,36.0,0.3960166450231084,38,3.7351222602112615,0.000184807984624058,0.5795632004737854,0.4201724827289581,0.6011647368153749,,
1267,37,37.0,0.3113612582768216,39,3.489376643862427,0.00012414803495630622,0.7882108688354492,0.21155902743339536,0.537985777937941,,
1268,38,38.0,0.24444688994195202,40,4.648209628680187,0.00028186282725073397,0.8657072186470032,0.13369490206241608,0.44459318828311134,,
1269,39,39.0,0.2234981471772081,41,1.3290086268059875,3.66954154742416e-05,0.8491143584251404,0.15078459680080414,0.4556885865453871,,
1270,40,40.0,0.27763268372903865,42,1.9287137480944359,0.6920691728591919,0.25456249713897705,0.05023855343461037,0.5248310611673593,,
1271,41,41.0,0.29596182937493465,43,4.150834450293504,3.51477247022558e-05,0.9814013838768004,0.018529510125517845,0.5003732812555578,,
1272,42,42.0,0.05507859137991604,44,2.0311541690561823,4.009231361123966e-06,0.9190303683280944,0.080947145819664,0.2319224500782545,,
1273,43,43.0,0.15569474904029718,45,3.0891894666652635,0.0005454907659441234,0.913004755973816,0.08632361888885498,0.3625516393539807,,
1274,44,44.0,0.30201598951086106,46,2.365662592127088,3.7953515857225284e-05,0.970616340637207,0.029161153361201286,0.5434055927909965,,
1275,45,45.0,0.1840717963035431,47,1.6518887339276445,0.014501162804663181,0.8663955330848694,0.11839665472507475,0.42351228278896696,,
1276,46,46.0,0.35908234974946696,48,4.300624258397868,0.0009634429588913918,0.9447628855705258,0.052198376506567,0.5444816542164127,,
1277,47,47.0,0.09835761288767393,49,2.4485289825930043,3.1861195566307288e-06,0.9580591917037964,0.04193047434091568,0.3101539303882564,,
1278,48,48.0,0.21565945496860905,50,2.5117973572193883,0.00011966898455284536,0.9392639994621276,0.060483101755380624,0.4476778581533832,,
1279,49,49.0,0.2381967856374953,51,3.7635854082667457,7.688508048886433e-05,0.9317249655723572,0.06811118870973587,0.4639103531887098,,
1280,50,50.0,0.07585454059348402,52,3.2040167925769696,0.00010110298171639442,0.8870359063148499,0.11276739835739134,0.2684423127728441,,
1281,51,51.0,0.1223126285423245,53,1.9011255342548403,0.00028043074416928,0.8979669809341431,0.1015254408121109,0.31867949002351803,,
1282,52,52.0,0.2213575845777556,54,4.015300646509317,0.0001691118814051151,0.9427219033241272,0.05666851624846458,0.43700131364358097,,
1283,53,53.0,0.10667538664674688,55,3.1470480657562097,9.484420843364205e-06,0.9571494460105896,0.04270058497786522,0.3205998684607024,,
1284,54,54.0,0.258178196567976,56,2.917936779075122,0.005089975893497467,0.8677965998649597,0.12622858583927155,0.4877315487058427,,
1285,55,55.0,155.70876402377937,57,229.94124887221835,0.00010770825610961764,0.9345326423645021,0.06529712677001953,12.452250805520734,,
1286,56,56.0,0.1555220958651986,58,2.9966124096495315,0.002353430725634098,0.3154783248901367,0.6810862421989441,0.27970007304881017,,
1287,57,57.0,0.09606770008560102,59,3.159560117976356,5.448245792649686e-05,0.9287864565849304,0.07108768820762634,0.27789526497452083,,
1288,58,58.0,0.222149893912399,60,2.431301635343595,9.675227920524776e-05,0.918015718460083,0.08178549259901048,0.4291510189530741,,
1289,59,59.0,0.2816569059555823,61,1.692822391330069,5.645408964483067e-05,0.9653373956680298,0.034566283226013184,0.5171231378559646,,
1290,60,60.0,0.3549628894914284,62,2.860677710723377,0.00016096234321594238,0.9546022415161132,0.04516509920358658,0.5570768221746498,,
1291,61,61.0,0.2660998240061449,63,3.3209700381774847,1.0404965905763676e-05,0.965755820274353,0.03422300145030022,0.488559392146375,,
1292,62,62.0,0.4488780452923063,64,3.5896926356248384,0.0001258939009858295,0.8504788279533386,0.14931192994117734,0.6551279038965481,,
1293,63,63.0,0.2250729214033231,65,1.897232570162718,0.0009237166377715763,0.7083942294120789,0.2903820872306824,0.4667660610409296,,
1294,64,64.0,0.1935762567810292,66,2.024519574880724,0.00016394679551012814,0.9627371430397034,0.03703882545232773,0.2775356423621323,,
1295,65,65.0,0.15259648711769938,67,2.046209746597412,0.009413953870534895,0.8718424439430237,0.11707671731710435,0.33681282635136395,,
1296,0,0.0,0.26874370538189146,1,3.260267640873668,0.0003719434898812324,0.9000562429428101,0.09920135885477066,0.28315546563849503,,
1297,1,1.0,0.41975535659416585,2,2.5413017708683254,0.00027395901270210743,0.9459097981452942,0.053523700684309006,0.5466892180711841,,
1298,2,2.0,0.3777870148599137,3,1.3586176228803697,0.7500911951065063,0.15256109833717346,0.09624215215444563,0.6109046104632293,,
1299,3,3.0,0.4393532497597517,4,3.7092405373279287,7.623314013471827e-05,0.8851772546768188,0.1146622821688652,0.5612269177406352,,
1300,4,4.0,0.2430857927558773,5,0.5044481200753818,0.26027122139930725,0.4945822060108185,0.20528708398342133,0.4921450690074561,,
1301,5,5.0,0.3420467357274379,6,2.4876993523772906,0.0019894754514098167,0.8091820478439331,0.18803103268146515,0.5318772537356264,,
1302,6,6.0,0.3998323346435328,7,3.239201595110811,0.0013883935753256087,0.7520875930786133,0.24621139466762546,0.5365121199701632,,
1303,7,7.0,0.6003132256809125,8,3.3373699987698515,0.0003861567529384047,0.4836151003837586,0.5159307718276978,0.6899470242651199,,
1304,8,8.0,0.34321729476697704,9,2.620093935574848,0.0010901165660470724,0.9159427881240844,0.08034685999155045,0.3848164495120919,,
1305,9,9.0,0.2755300606474757,10,1.1050775889107765,0.3715027868747711,0.2493257969617844,0.37737837433815,0.5021915071729129,,
1306,10,10.0,0.20145031876122355,11,1.5722193601302432,0.001280001481063664,0.8994841575622559,0.09811405092477796,0.3545286051694253,,
1307,11,11.0,0.17683866098659445,12,0.9083508747292012,0.24581706523895264,0.4663860499858856,0.28713446855545044,0.4003190301350101,,
1308,12,12.0,0.3513409106855159,13,2.0025606742968147,0.0009230198338627816,0.8694813847541809,0.1292642205953598,0.5393721776254741,,
1309,13,13.0,3.2948450818829618,14,1.9530717749312536,0.6029719114303589,0.03516252711415292,0.3525443971157074,1.463705411778241,,
1310,14,14.0,0.2889107448659113,15,2.435377960509429,0.0006364553119055928,0.9099715948104858,0.0888187512755394,0.4320834903311137,,
1311,15,15.0,0.3458591045726252,16,4.356106782284466,0.004050973802804947,0.8052747845649719,0.18809612095355988,0.31518960159939263,,
1312,16,16.0,0.5743727376792084,17,4.086993347114164,0.0015185665106400847,0.7942315936088562,0.2038019448518753,0.4165996758118584,,
1313,17,17.0,0.3870679263217556,18,3.0368004518710237,0.0012478474527597427,0.8511131405830383,0.1469026654958725,0.533638089672508,,
1314,18,18.0,0.6662882401472933,19,3.550415963217511,0.0008284094510599973,0.4864237010478973,0.5126867294311523,0.6979343923447311,,
1315,19,19.0,0.6106734351764274,20,4.145451464146463,0.0001940587826538831,0.4481862485408783,0.5515114068984985,0.6201250131182788,,
1316,20,20.0,0.7728155801596689,21,3.0671311725597405,0.0005345111712813377,0.5861324667930603,0.41321247816085815,0.782783416001207,,
1317,21,21.0,0.4042339483475487,22,3.1359902332978087,0.003440815256908536,0.5394908189773561,0.4567877948284149,0.4413569075752474,,
1318,22,22.0,0.4369770404520761,23,4.4068268410543965,0.0074352817609906205,0.7181018590927124,0.2617711126804352,0.3156876383879473,,
1319,23,23.0,0.5318967491581248,24,4.532663013862819,0.0002906567824538797,0.8119302988052368,0.1875270903110504,0.455069797066737,,
1320,24,24.0,0.2934018504513084,25,2.7438431778194956,0.00023867364507168531,0.950572431087494,0.04900209233164786,0.4607982967086268,,
1321,25,25.0,0.4402956146194776,26,2.963552683532721,0.001330251689068973,0.8562772870063782,0.1418861448764801,0.5681623998349524,,
1322,26,26.0,0.2551924136009149,27,3.2469585845140587,0.002501026028767228,0.8223103880882263,0.16996170580387115,0.3182395866040429,,
1323,27,27.0,0.3723520602653336,28,2.2523865003793992,0.00238039530813694,0.9284911155700684,0.06871668994426727,0.5383893475906033,,
1324,28,28.0,0.4853094100753882,29,3.810405711236952,0.0009290527086704967,0.8782763481140137,0.12036709487438202,0.3106878109617153,,
1325,29,29.0,0.19334844999652734,30,0.6810186311475086,0.05155278369784355,0.3631167113780975,0.5836859345436096,0.4322664445756863,,
1326,30,30.0,0.29113532209266746,31,3.465563158012224,8.626436465419829e-05,0.9005475640296936,0.09916438907384872,0.38726125261729294,,
1327,31,31.0,0.3757138480657108,32,4.378678445785569,0.0019402522593736649,0.5742306709289551,0.4221966862678528,0.3931604401434786,,
1328,32,32.0,0.3408242929173373,33,2.9477412412057333,3.363227006047964e-05,0.9246702790260316,0.07521442323923111,0.3744287553022434,,
1329,33,33.0,0.3871809319713512,34,2.7707371061630663,1.6739084458095018e-05,0.9422315955162048,0.05771587044000625,0.5522893815376765,,
1330,34,34.0,0.2608880283245056,35,2.0175699170538675,0.02303233556449413,0.7693049311637878,0.19055527448654166,0.4337056669065763,,
1331,35,35.0,0.3123714718970845,36,3.817128037861543,0.0013392722466960554,0.6659802198410034,0.3316848874092102,0.40144721619728735,,
1332,36,36.0,0.20748160204551067,37,0.9253933348958135,0.007867450825870037,0.6852954030036926,0.30465781688690186,0.3955430268060688,,
1333,37,37.0,0.2923847619747804,39,1.5320566601737389,0.04633050784468652,0.7013360261917114,0.20337963104248047,0.5130603481624356,,
1334,38,38.0,0.17465584753586086,40,1.2257922335407183,0.05734333768486976,0.5565398931503296,0.3836595714092255,0.390677187610264,,
1335,39,39.0,0.3673840105774258,41,3.865609961507209,0.052817311137914665,0.6623703241348267,0.2823646664619446,0.454235654159862,,
1336,40,40.0,0.5474191343209158,42,3.2896130026566084,0.00017777392349671572,0.8520313501358032,0.1475149542093277,0.6221987810164695,,
1337,41,41.0,0.21111961320680392,43,2.9075388084397424,0.00026697583962231874,0.8746137619018555,0.1249781921505928,0.4270352021542586,,
1338,42,42.0,0.3998461290862915,44,4.604344565526544,0.003599822055548429,0.8403630256652832,0.15489718317985535,0.36664976975928537,,
1339,43,43.0,0.5546380376385057,45,1.6275673544831657,0.00014108538744039834,0.8355590701103209,0.16412994265556335,0.7290924207651636,,
1340,44,44.0,0.3402677347993208,46,2.3248933337308206,0.023433376103639603,0.1506909430027008,0.8254842162132263,0.5429952913282513,,
1341,45,45.0,0.2896092454065964,47,2.8146437247852703,0.003787256544455886,0.9079154729843141,0.08657878637313843,0.4464154453483769,,
1342,46,46.0,0.7831371596785974,48,4.577878549477576,0.00011507669114507737,0.9299033880233764,0.06985975056886673,0.7902614465864468,,
1343,47,47.0,0.3104300493088898,49,3.1504772640015792,3.7539968616329134e-05,0.08459074050188065,0.9153634905815125,0.43661037801113256,,
1344,48,48.0,0.27354370368891245,50,2.247984469078026,0.0011062291450798512,0.6440758109092712,0.35423293709754944,0.4428599256698248,,
1345,49,49.0,0.11155079198096818,51,0.5743629895278641,0.0002736931201070547,0.9355841875076294,0.06397397071123123,0.2996809269668639,,
1346,50,50.0,0.2148580531703458,52,1.5546346352607459,0.13173207640647888,0.5397983193397522,0.3241501450538635,0.390758879286704,,
1347,51,51.0,0.5575579694398473,53,3.6219406728024697,0.017479982227087014,0.4341293871402741,0.5474505424499512,0.6536544899202567,,
1348,52,52.0,0.2101055196828389,54,1.1179264540421991,0.0001649262267164886,0.8595583438873291,0.14005643129348755,0.4330369109497321,,
1349,53,53.0,0.8276479020666324,55,4.150068300152231,0.19437704980373385,0.5616711974143982,0.2372238636016845,0.7607661092708806,,
1350,54,54.0,0.6479807762161616,56,1.3495917955259875,1.071632232196862e-05,0.914476990699768,0.08549927175045012,0.7808367880677491,,
1351,55,55.0,0.3479208977194038,57,1.5741841471582465,0.8311892747879028,0.05160607397556305,0.11693637818098067,0.5637434686087909,,
1352,56,56.0,0.05019674434927972,58,0.7475693723097829,0.026615111157298088,0.7272445559501648,0.2443748861551285,0.11557548173944418,,
1353,57,57.0,0.3789354387415024,59,4.0306863802860535,0.1449998915195465,0.5819920301437378,0.2724120318889618,0.4249849277053546,,
1354,58,58.0,0.19827641483836725,60,1.9729046216744284,4.950565562467091e-05,0.9030835032463074,0.09666797518730164,0.4094965741512391,,
1355,59,59.0,0.3878013631861028,61,2.645924151454821,0.08846530318260193,0.7668866515159607,0.13893021643161774,0.4915959785632206,,
1356,60,60.0,0.15476016583038346,62,2.905454860637372,1.075644831871614e-05,0.940536379814148,0.05939652398228645,0.3065106561338197,,
1357,61,61.0,0.5855444739690994,63,3.4708951178716623,0.014008450321853159,0.7468844056129456,0.2378701418638229,0.6736290416525386,,
1358,62,62.0,0.5360927012365699,64,0.7368516645150974,0.00024346461577806627,0.28165411949157715,0.7180344462394714,0.7222290530498996,,
1359,63,63.0,0.4311311741795585,65,3.777152811275044,0.3530513644218445,0.11118732392787932,0.5339223742485046,0.523866270580041,,
1360,64,64.0,0.18598110470451068,66,1.1759619482018964,0.00016445906658191234,0.6601499915122986,0.33950713276863104,0.4224661760675217,,
1361,65,65.0,0.2631216456967374,67,2.7918893040035297,0.8275302648544312,0.1334517002105713,0.03388027846813202,0.3968539076636566,,
1362,0,0.0,1.3221400440301059,1,3.5041931756902183,0.0532706044614315,0.2476131170988083,0.6973909139633179,0.2449848950735225,,
1363,1,1.0,0.2110986241960779,2,1.134300895827219,0.0783916786313057,0.577836275100708,0.2317405641078949,0.2673504870287875,,
1364,2,2.0,0.8915872199622488,3,2.9533764802683966,0.0009486571070738137,0.834342360496521,0.16442568600177765,0.4706940075124242,,
1365,3,3.0,0.8530406765780426,4,3.5875789911581086,0.01022400613874197,0.7344647645950317,0.25121989846229553,0.2064953723691257,,
1366,4,4.0,0.3902772035867493,5,1.80549779393002,0.0041035315953195095,0.7365627884864807,0.257049560546875,0.4391408077867825,,
1367,5,5.0,0.8268558889559658,6,2.8294067990717244,0.010021560825407505,0.40598317980766296,0.5826174020767212,0.3541126293160303,,
1368,6,6.0,1.7798198712094486,7,4.1370485325725035,0.002336995676159859,0.16114458441734314,0.8363662362098694,0.5577614056484673,,
1369,7,7.0,0.9990323865627986,8,2.8631641218920376,0.005416393280029297,0.7304433584213257,0.2610722780227661,0.5416595438236812,,
1370,8,8.0,0.5500089875593485,10,2.2673069432101958,0.3586849570274353,0.29527392983436584,0.17545448243618011,0.4931829446214242,,
1371,9,9.0,3.6653958937093134,11,3.090413172697792,0.0017856517806649208,0.7736825942993164,0.22327370941638947,1.3539040840825174,,
1372,10,10.0,0.4648523504463867,12,1.985308470935439,0.044295500963926315,0.014686269685626032,0.9409329295158386,0.4936917764649504,,
1373,11,11.0,1.5794008965426032,13,3.603256530130986,0.2751004695892334,0.5385354161262512,0.1835395693778992,0.7395537868137128,,
1374,12,12.0,0.9163834784574092,14,2.641076391216592,4.002838977612555e-05,0.695650577545166,0.3042523264884949,0.4471968100444989,,
1375,13,13.0,0.1989825603160804,15,0.7857907017416675,0.009349336847662926,0.8407436609268188,0.14200589060783386,0.4200013760280194,,
1376,14,14.0,1.6703341428655492,16,4.365799902007581,0.01924428716301918,0.5705782175064087,0.4062129855155945,0.4982517592834975,,
1377,15,15.0,0.6824558671652126,17,2.8943434865999547,0.00036705555976368487,0.7975038290023804,0.20183201134204865,0.3706190522697399,,
1378,16,16.0,1.1804280596769947,18,3.1629319323312104,0.0001301517186220735,0.9416878223419192,0.05797586217522621,0.6568246395693511,,
1379,17,17.0,25.553879453279706,19,5.489608789482068,0.0035453059244900938,0.3592171669006348,0.6367040276527405,1.7287179712257517,,
1380,18,18.0,0.2588935124235022,20,1.5919045251564083,0.00011986674508079882,0.04405095428228378,0.9555007815361024,0.27164308911025303,,
1381,19,19.0,0.5449948746252665,21,2.0842771541430545,0.028618806973099712,0.7278249859809875,0.2343423813581467,0.4612772588133198,,
1382,20,20.0,1.2182175473644057,22,3.5519480872479003,0.0024751652963459487,0.8489152789115906,0.14761562645435333,0.3850280550348427,,
1383,21,21.0,1.2389911444638426,23,3.30851679161133,0.001027504331432283,0.8420519232749939,0.15671072900295258,0.426978015840538,,
1384,22,22.0,0.7978217924016255,24,2.764797512838721,0.009087500162422657,0.6379486918449402,0.3490656912326813,0.4653262118883924,,
1385,23,23.0,0.7950244138708512,25,3.0632320680696816,0.002429410582408309,0.8049209117889404,0.19058136641979206,0.40390161361018784,,
1386,24,24.0,0.7402223570209848,26,2.3961978803957806,0.0020165063906461,0.7586483955383301,0.2379931509494781,0.4602832561872942,,
1387,25,25.0,0.95300823126887,27,3.144783942933663,0.005194792989641428,0.8025909066200256,0.1897951811552048,0.4653034560744128,,
1388,26,26.0,1.1703190017839415,28,3.34234065124014,0.002644544467329979,0.7922795414924622,0.20041580498218536,0.443824804461108,,
1389,27,27.0,0.7023878442306123,29,2.1648198640552536,0.0005987207405269146,0.8022890686988831,0.19673725962638847,0.5881157132753715,,
1390,28,28.0,0.4386539123241757,30,1.5898645803834055,0.01841943897306919,0.795974612236023,0.18471068143844604,0.5352546179472986,,
1391,29,29.0,0.6858613440547667,31,2.8256148606555134,0.0415230393409729,0.7328745722770691,0.2223975956439972,0.35774174560070315,,
1392,30,30.0,0.17192418289466724,32,0.982433984880146,0.016791492700576782,0.7592019438743591,0.2189669758081436,0.3943980799908752,,
1393,31,31.0,3.690368271219417,33,3.5383171108333618,0.03784093260765077,0.6934736371040344,0.2484782636165619,1.0616992631604214,,
1394,32,32.0,1.6197288072221456,34,4.126976126109862,7.496403122786433e-05,0.0006880861474201082,0.999237060546875,0.4494024157731015,,
